record_id,event_date,entity_name,entity_type,region,risk_type,risk_level,risk_score,sentiment,sentiment_score,violation_reason,impact_scope,penalty_amount,heat_score,summary,source_type,source,title,url,llm_confidence,manual_check
NEWS_000099,2026-06-05,中信证券,证券,未知,舆情风险,中,45.0,中性,0.0,市场情绪面临结构性切换，抱团主线步入休整，存在缩圈僵局风险,机构自身、整个行业,0.0,10.0,中信证券研报指出A股资金缩圈与个股收益率分化触及历史极值，建议以AI+能化新杠铃结构应对，市场面临结构性切换风险。,news,东方财富新闻,中信证券：建议以“AI+能化”的新杠铃结构作为兼顾降波与收益的战略解 _ 东方财富网,http://finance.eastmoney.com/a/202606053761034015.html,0.85,待审核
NEWS_000100,2026-06-05,天洋新材,上市公司,未知,信息披露风险,中,54.8,负面,-0.65,光模块透镜固定用胶月营收占比不足1%，但公司股价连续涨停，存在炒作风险,机构自身,0.0,10.0,天洋新材公告其光模块透镜固定用胶产品月营收占比不足1%，但公司股价已连续4个涨停，提示投资者注意风险。,news,东方财富新闻,6月5日投资避雷针：4连板人气股提示风险 光模块透镜固定用胶月营收占比不足1% _ 东方财富网,http://finance.eastmoney.com/a/202606053761029552.html,0.9,待审核
NEWS_000101,2026-06-05,惠丰钻石,上市公司,未知,舆情风险,高,60.8,负面,-0.72,股价短期暴涨但基本面未改善，杠杆资金加速涌入，存在市场情绪过热风险,机构自身、投资者权益,0.0,10.0,惠丰钻石等培育钻石概念股因AI散热题材股价暴涨，但业绩低迷，近一年无券商研报，杠杆资金快速增长，公司发布风险提示公告，基本面未变。,news,东方财富新闻,AI算力的尽头竟是“钻石”？培育钻石概念集体暴涨却少有个股研报 杠杆资金快速增长引发警惕 _ 东方财富网,http://finance.eastmoney.com/a/202606043760551297.html,0.88,待审核
NEWS_000102,2026-06-05,中际旭创,上市公司,未知,市场操纵风险,中,45.0,中性,0.0,成交额异常集中，可能面临市场反转或风格切换风险,机构自身、整个行业,0.0,10.0,中际旭创作为AI算力龙头，成交额高达438亿元，市场资金过度集中，历史指标显示超过45%后常伴随市场巨大反转，存在拥挤交易风险。,news,东方财富新闻,资金抱团科技龙头：是高景气共识 还是拥挤的赌注 _ 东方财富网,http://finance.eastmoney.com/a/202606053760814437.html,0.85,待审核
NEWS_000103,2026-06-05,华泰证券,证券,未知,经营风险,低,35.0,正面,0.65,无违规，主要提示保险行业盈利反弹的投资机会,整个行业,0.0,10.0,华泰证券研报指出保险业二季度盈利有望反弹，估值安全边际显现，建议重视投资机会。,news,东方财富新闻,华泰证券：保险业盈利反弹临近 建议重视二季报投资机会 _ 东方财富网,http://insurance.eastmoney.com/a/202606053761027987.html,0.9,待审核
NEWS_000104,2026-06-05,开源证券,证券,未知,其他风险,低,30.0,正面,0.6,无违规，仅为投资策略建议,机构自身,0.0,10.0,开源证券发布食品饮料板块中期投资策略，认为白酒板块接近周期底部，大众品板块具备配置价值，建议布局三条主线。,news,东方财富新闻,开源证券：白酒底部布局 大众品把握三条主线 _ 东方财富网,http://finance.eastmoney.com/a/202606053761028250.html,0.9,待审核
NEWS_000105,2026-06-05,东方财富网,其他,未知,其他风险,低,30.0,正面,0.85,无违规，报道上市公司回购潮，内容正面,整个行业,0.0,10.0,报道612家A股公司年内回购计划，金额上限1114亿元，白马股领跑，提振市场信心，体现企业自信经营和主动管理价值。,news,东方财富新闻,612家A股公司年内发力回购 计划上限1114亿元 _ 东方财富网,http://finance.eastmoney.com/a/202606053760784495.html,0.95,待审核
NEWS_000106,2026-06-05,华泰证券,证券,未知,经营风险,中,45.0,中性,0.0,保险行业盈利波动大，受权益市场影响显著，存在基数压力,整个行业,0.0,10.0,华泰证券研报指出保险业二季度盈利有望反弹，但三季度面临基数压力，利润高波动性持续，建议关注二季报投资机会。,news,东方财富新闻,华泰证券：保险业盈利反弹临近 重视二季报投资机会 _ 东方财富网,http://insurance.eastmoney.com/a/202606053760982387.html,0.9,待审核
NEWS_000107,2026-06-05,华泰证券,证券,未知,其他风险,低,35.0,正面,0.75,无违规，研报看好光模块设备行业前景,整个行业,0.0,10.0,华泰证券研报指出AI算力需求驱动光模块设备量价齐升，行业迎增长拐点，看好相关企业。,news,东方财富新闻,华泰证券：光模块设备或迎量升价增拐点 _ 东方财富网,http://finance.eastmoney.com/a/202606053760939190.html,0.9,待审核
NEWS_000108,2026-06-05,易方达基金,基金,未知,经营风险,中,40.0,中性,0.0,宽基ETF规模大幅缩水，面临资金流出压力,机构自身,0.0,10.0,易方达基金ETF管理规模虽居首，但宽基ETF资金持续流出，规模从9000亿元回落至6000亿元区间，面临经营压力。,news,东方财富新闻,ETF座次重新洗牌 资金“换挡”重塑市场生态 _ 东方财富网,http://stock.eastmoney.com/a/202606053760812026.html,0.85,待审核
NEWS_000109,2026-06-05,豫能控股,上市公司,未知,其他风险,低,30.0,正面,0.65,无违规，受益于高温和算电协同概念,机构自身,0.0,10.0,豫能控股因高温天气和算电协同概念受市场关注，股价涨停，投资价值升温。,news,东方财富新闻,高温与算电协同助力 A股电力板块投资价值升温 _ 东方财富网,http://finance.eastmoney.com/a/202606053760811261.html,0.9,待审核
NEWS_000110,2026-06-05,中信建投,证券,北京,舆情风险,低,35.0,正面,0.65,研报观点积极，未涉及违规行为,机构自身,0.0,10.0,中信建投研报指出港股进入牛市中后段，看好互联网与AI平台等主线，整体观点正面。,news,东方财富新闻,中信建投：港股正式进入牛市中后段 _ 东方财富网,http://finance.eastmoney.com/a/202606053760864861.html,0.9,待审核
NEWS_000111,2026-06-05,东方财富网,其他,未知,其他风险,中,40.0,中性,0.0,文章讨论并购重组中的非理性溢价风险，未涉及具体违规事件,整个行业,0.0,10.0,文章分析了并购重组中非理性溢价的原因，包括机构盲目抬升估值、轻资产企业包装变现预期、股价波动扰动定价等，并提出了应对措施。,news,东方财富新闻,警惕并购重组中的非理性溢价 _ 东方财富网,http://finance.eastmoney.com/a/202606053760772243.html,0.9,待审核
NEWS_000112,2026-06-05,中策橡胶,上市公司,未知,其他风险,中,40.0,中性,0.0,限售股解禁规模较大，可能对股价造成压力,机构自身,0.0,10.0,中策橡胶今日解禁4.18亿股，解禁市值191.94亿元，占总股本47.75%，解禁比例较高，可能引发减持风险。,news,东方财富新闻,A股限售股解禁一览：241.97亿元市值限售股今日解禁 _ 东方财富网,http://finance.eastmoney.com/a/202606053760818590.html,0.85,待审核
NEWS_000113,2026-06-05,中芯国际,上市公司,未知,经营风险,低,30.0,正面,0.85,无违规，受益于行业景气度提升，业绩增长,机构自身,0.0,10.0,中芯国际一季度净利润超10亿元，对全年运营乐观，受益于AI算力需求增长。,news,东方财富新闻,半导体行业景气度攀升 产业链公司受益明显 _ 东方财富网,http://finance.eastmoney.com/a/202606053760769922.html,0.9,待审核
NEWS_000114,2026-06-05,交易所,其他,未知,合规风险,中,49.0,负面,-0.6,券商为个别投资者提供特殊便利，利用专属独立交易单元进行差异化套利,整个行业、客户权益,0.0,10.0,交易所修订交易业务单元管理要求，严禁为个别投资者提供特殊便利，要求券商自查整改，以维护交易公平和投资者权益。,news,东方财富新闻,交易所强化交易业务单元监管 严禁为个别投资者提供特殊便利 券商启动全面自查整改 _ 东方财富网,http://stock.eastmoney.com/a/202606053760780190.html,0.85,待审核
NEWS_000115,2026-06-05,新睿电子,上市公司,未知,经营风险,中,40.0,中性,0.0,原材料价格波动可能影响毛利率和盈利能力,机构自身,0.0,10.0,新睿电子上市，主营工业机器人控制系统，但面临原材料价格波动风险，可能影响盈利能力。,news,东方财富新闻,工业机器人核心零部件“小巨人”今日上市丨打新早知道 _ 东方财富网,http://finance.eastmoney.com/a/202606053760807855.html,0.85,待审核
NEWS_000116,2026-06-05,唯特偶,上市公司,深圳,市场操纵风险,高,66.2,负面,-0.75,股价异常波动期间频繁路演并提及热点概念，涉嫌迎合市场热点炒作,机构自身、投资者权益,0.0,10.0,唯特偶因股价短期暴涨近4倍，收到深交所关注函，质疑其通过频繁路演提及光模块、先进封装等热点概念迎合市场炒作，存在市场操纵风险。,news,东方财富新闻,6月5日国内四大证券报纸、重要财经媒体头版头条内容精华摘要 _ 东方财富网,http://finance.eastmoney.com/a/202606053760785288.html,0.9,待审核
NEWS_000117,2026-06-05,三大交易所,证券,未知,合规风险,中,49.0,负面,-0.6,券商交易单元存在不合规配置，要求全面自查并整改,整个行业、投资者权益,0.0,10.0,三大交易所要求券商对交易单元进行全面自查，存量不合规配置须在3个月内整改完毕，严禁为个别投资者提供特殊便利，以保护中小投资者权益。,news,东方财富新闻,东方财富财经早餐 6月5日周五 _ 东方财富网,http://finance.eastmoney.com/a/202606043760755463.html,0.9,待审核
NEWS_000118,2026-06-05,中交地产,上市公司,北京,经营风险,高,61.2,负面,-0.75,董事长在摘帽次日辞职，高层人事频繁变动，公司战略转型面临不确定性,机构自身,0.0,10.0,中交地产刚撤销退市风险警示，董事长王尧即辞职，任期仅9个月；公司近年高层变动频繁，业绩亏损，轻资产转型面临挑战。,news,东方财富新闻,中交地产“摘帽”次日董事长辞职 轻资产之路指向何方？ _ 东方财富网,http://finance.eastmoney.com/a/202606053760772866.html,0.85,待审核
NEWS_000119,2026-06-05,嘉美包装,上市公司,未知,舆情风险,中,44.5,负面,-0.3,要约收购价与二级市场现价差超三倍，市场炒作预期回归理性，投资者观望情绪浓厚,机构自身、投资者权益,0.0,10.0,嘉美包装控制权变更，要约收购价4.45元/股远低于市价18.65元，市场对资产整合预期落空，业绩增长依赖行业周期而非产业协同，投资者需审慎。,news,东方财富新闻,周五复牌！嘉美包装易主 追觅科技俞浩成实控人 _ 东方财富网,http://finance.eastmoney.com/a/202606043760761561.html,0.85,待审核
NEWS_000120,2026-06-05,博杰股份,上市公司,未知,经营风险,低,30.0,正面,0.85,无违规，但存在产能扩张带来的经营风险,机构自身,0.0,10.0,博杰股份拟募资15.03亿元用于扩产，深度绑定英伟达、谷歌，业绩高速增长，股价大涨，但需关注产能扩张后的市场需求变化。,news,东方财富新闻,深度绑定英伟达、谷歌 算力核心设备龙头博杰股份加速扩产 _ 东方财富网,http://finance.eastmoney.com/a/202606043760761396.html,0.9,待审核
NEWS_000121,2026-06-05,格力电器,上市公司,广东,舆情风险,中,49.0,负面,-0.6,大股东珠海明骏减持股份，套现超16亿元，引发市场关注,机构自身,0.0,10.0,格力电器大股东珠海明骏通过大宗交易减持4279万股，套现约16.64亿元，持股比例下降，引发市场对其经营和股价的担忧。,news,东方财富新闻,董明珠一致行动人减持格力电器4279万股 套现超16亿元 _ 东方财富网,http://finance.eastmoney.com/a/202606043760751953.html,0.85,待审核
NEWS_000122,2026-06-05,唯特偶,上市公司,未知,信息披露风险,高,66.2,负面,-0.75,股价异动期间密集提及光模块等热点领域，但未披露关键经营数据，涉嫌信息披露不公平,机构自身、投资者权益,0.0,10.0,唯特偶因股价大幅上涨期间频繁路演提及光模块、先进封装等热点，但未披露具体销售数据，收到深交所关注函，要求说明是否存在信息披露违规。,news,东方财富新闻,频繁提及光模块领域应用情况 4倍牛股唯特偶收深交所关注函 _ 东方财富网,http://finance.eastmoney.com/a/202606043760684250.html,0.92,待审核
NEWS_000123,2026-06-05,华源控股,上市公司,未知,经营风险,中,49.8,负面,-0.65,股价短期波动较大，收购业务存在业绩波动、整合及商誉减值风险,机构自身,0.0,10.0,华源控股因股价连续两日涨幅偏离值超20%发布风险提示，指出收购的半导体业务贡献有限，存在业绩波动、整合及商誉减值风险，且间接投资宇树科技比例极小，不影响业绩。,news,东方财富新闻,股价短期波动较大 12只牛股提示风险！ _ 东方财富网,http://finance.eastmoney.com/a/202606043760669840.html,0.9,待审核
NEWS_000124,2026-06-05,五洋自控,上市公司,未知,经营风险,中,40.0,中性,0.0,收购标的估值增值率高达1969.09%，存在高估值风险；标的客户集中度超过90%，存在大客户依赖风险,机构自身,0.0,10.0,五洋自控拟以6.81亿元收购柯斯宇液冷51%股权，标的估值增值率1969%，客户集中度高，存在大客户依赖风险，但收购有助于切入液冷赛道并改善业绩。,news,东方财富新闻,五洋自控拟6.81亿元收购柯斯宇液冷51%股权 切入数据中心液冷赛道 _ 东方财富网,http://finance.eastmoney.com/a/202606043760733171.html,0.85,待审核
NEWS_000125,2026-06-04,格力电器,上市公司,广东,舆情风险,低,30.0,中性,-0.1,大股东减持股份，但属于已披露计划内，未违规,机构自身,0.0,10.0,格力电器公告称，持股5%以上股东珠海明骏通过大宗交易减持0.764%股份，减持在已披露计划范围内，不会对公司治理及经营产生重大影响。,news,东方财富新闻,格力电器：董明珠的一致行动人减持总股本的0.76% _ 东方财富网,http://finance.eastmoney.com/a/202606043760638688.html,0.9,待审核
NEWS_000126,2026-06-04,拓山重工,上市公司,未知,舆情风险,中,49.0,负面,-0.6,控股股东及一致行动人计划减持公司股份，可能引发市场负面情绪,机构自身,0.0,10.0,拓山重工控股股东及一致行动人计划在3个月内减持不超过2.81%股份，可能对股价造成压力。,news,东方财富新闻,拓山重工：控股股东及一致行动人拟减持公司不超2.81%股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760629363.html,0.85,待审核
NEWS_000127,2026-06-04,合肥城建,上市公司,未知,舆情风险,低,34.5,负面,-0.3,多位股东计划减持股份，可能引发市场负面情绪,机构自身,0.0,10.0,合肥城建公告，持股5%以上股东工投控股及董事、总经理王庆生拟减持公司股份，减持比例合计不超过总股本的1.0014%，减持期间为2026年6月29日至9月28日。,news,东方财富新闻,合肥城建：多位股东计划减持股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760618715.html,0.85,待审核
NEWS_000128,2026-06-04,通富微电,上市公司,未知,合规风险,中,40.0,中性,0.0,向特定对象发行股票尚需证监会注册，存在不确定性,机构自身,0.0,10.0,通富微电向特定对象发行股票申请已获深交所审核通过，并提交注册稿，但尚需证监会同意注册，存在不确定性。,news,东方财富新闻,通富微电：向特定对象发行股票提交募集说明书注册稿 _ 东方财富网,http://finance.eastmoney.com/a/202606043760615930.html,0.9,待审核
NEWS_000129,2026-06-04,唯特偶,上市公司,未知,信息披露风险,高,66.2,负面,-0.75,股价异常波动期间频繁路演并提及热点领域，涉嫌信息披露不公平,机构自身、投资者权益,0.0,10.0,深交所向唯特偶下发关注函，指出公司股价涨幅较大且触及异常波动，期间频繁路演并提及光模块、先进封装等热点，要求说明相关业务细节及投资者关系活动合规性。,news,东方财富新闻,深交所向唯特偶下发关注函 _ 东方财富网,http://finance.eastmoney.com/a/202606043760609425.html,0.92,待审核
NEWS_000130,2026-06-04,三博脑科,上市公司,未知,舆情风险,中,47.5,负面,-0.5,股东计划减持股份，可能引发市场负面解读,机构自身,0.0,10.0,三博脑科公告股东TBP计划减持不超过405.98万股，占总股本2%，可能对股价造成压力。,news,东方财富新闻,三博脑科：股东TBP拟减持公司不超405.98万股股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760600473.html,0.85,待审核
NEWS_000131,2026-06-04,日联科技,上市公司,未知,经营风险,中,40.0,中性,0.0,收购标的业绩承诺较高，存在整合与业绩不达预期风险,机构自身,0.0,10.0,日联科技拟以9.36亿元收购菲莱测试100%股权，标的承诺2026-2028年净利润合计1.8亿元，交易不构成重大资产重组及关联交易。,news,东方财富新闻,日联科技：拟9.36亿元收购菲莱测试100%股权 _ 东方财富网,http://finance.eastmoney.com/a/202606043760603442.html,0.85,待审核
NEWS_000132,2026-06-04,德福科技,上市公司,未知,合规风险,低,34.5,负面,-0.3,持股5%以上股东减持股份，未完成减持计划，可能涉及信息披露或合规问题,机构自身,0.0,10.0,德福科技持股5%以上股东拓阵基金及其一致行动人通过大宗交易减持50万股，持股比例降至6.97%，减持计划尚未完成。,news,东方财富新闻,德福科技：股东拓阵基金及其一致行动人减持公司股份50万股股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760603072.html,0.85,待审核
NEWS_000133,2026-06-04,博杰股份,上市公司,未知,经营风险,中,40.0,正面,0.65,现有产线难以完全适配交付需求，产能不足制约业务扩张,机构自身,0.0,10.0,博杰股份拟募资15.03亿元用于服务器检测设备及散热模组产能建设等项目，以突破产能瓶颈，巩固竞争优势。,news,东方财富新闻,博杰股份：拟定增募资不超过15.03亿元 用于服务器检测设备及散热模组零部件产能建设等项目 _ 东方财富网,http://finance.eastmoney.com/a/202606043760597135.html,0.85,待审核
NEWS_000134,2026-06-04,日月明,上市公司,未知,舆情风险,低,34.5,负面,-0.3,股东计划减持股份，可能引发市场负面情绪,机构自身,0.0,10.0,日月明公告称，持股1.75%的股东国金产业计划在3个月内减持不超1%股份，可能对股价造成一定压力。,news,东方财富新闻,日月明：国金产业拟减持公司不超1%股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760596260.html,0.9,待审核
NEWS_000135,2026-06-04,拓新药业,上市公司,未知,舆情风险,低,34.5,负面,-0.3,持股5%以上股东计划减持2%股份，可能引发市场负面解读,机构自身,0.0,10.0,拓新药业公告称，持股5%以上股东安大略省公司计划在2026年6月至9月期间减持不超过2%股份，原因为自身资金需求。,news,东方财富新闻,拓新药业：持股5%以上股东拟减持不超2%股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760591535.html,0.9,待审核
NEWS_000136,2026-06-04,初灵信息,上市公司,未知,舆情风险,中,47.5,负面,-0.5,控股股东因自身资金需求减持股份，可能引发市场对公司前景的担忧,机构自身,0.0,10.0,初灵信息控股股东洪爱金计划三个月内减持不超过2.9973%股份，原因为自身资金需求。,news,东方财富新闻,初灵信息：控股股东洪爱金拟减持不超2.9973%股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760591861.html,0.9,待审核
NEWS_000137,2026-06-04,瑞联新材,上市公司,未知,舆情风险,中,46.8,负面,-0.45,多名股东及高管因自身资金需求计划减持合计不超过1.9454%股份,机构自身,0.0,10.0,瑞联新材部分股东及高管因资金需求计划减持合计不超过1.9454%股份，可能引发市场对公司前景的担忧。,news,东方财富新闻,瑞联新材：部分股东、董事及高管拟合计减持不超1.9454%公司股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760589933.html,0.85,待审核
NEWS_000138,2026-06-04,万通发展,上市公司,未知,信息披露风险,中,44.5,负面,-0.3,芯片研发进度未达预期，可能影响投资者预期,机构自身,0.0,10.0,万通发展发布公告称PCIe6.0switch芯片尚在研发阶段，未投片，引发市场关注。,news,东方财富新闻,万通发展：目前PCIe6.0switch芯片处于在研阶段 尚未投片 _ 东方财富网,http://finance.eastmoney.com/a/202606043760582126.html,0.85,待审核
NEWS_000139,2026-06-04,五洋自控,上市公司,江苏,经营风险,中,40.0,中性,0.0,收购交易对价较高，可能带来整合风险和资金压力,机构自身,0.0,10.0,五洋自控拟以约6.81亿元现金收购柯斯宇51%股份，交易金额较大，需关注后续整合及资金压力。,news,东方财富新闻,五洋自控：拟约6.81亿元收购柯斯宇51%股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760579025.html,0.85,待审核
NEWS_000140,2026-06-04,泰恩康,上市公司,未知,其他风险,低,30.0,正面,0.6,无违规，控股股东提议回购股份以维护公司价值,机构自身,0.0,10.0,泰恩康控股股东提议1亿至2亿元回购公司股份，用于维护公司价值及股东权益，回购价格上限不高于前三十个交易日均价150%，期限三个月。,news,东方财富新闻,泰恩康：控股股东提议1亿至2亿元回购公司股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760579566.html,0.9,待审核
NEWS_000141,2026-06-04,上交所,其他,上海,合规风险,中,40.0,中性,0.0,券商交易单元管理不合规，存在为个别投资者提供特殊便利的风险,整个行业、客户权益,0.0,10.0,上交所要求券商自查交易单元，清理不合规配置，旨在公平对待投资者，减少交易不公平现象。,news,东方财富新闻,上交所向券商下发通知 强化交易业务单元管理 _ 东方财富网,http://finance.eastmoney.com/a/202606043760574631.html,0.9,待审核
NEWS_000142,2026-06-04,未知,其他,未知,其他风险,低,40.0,正面,0.6,两融新开户数同比大增，市场活跃度提升,整个行业,0.0,10.0,2026年5月A股两融新开15.33万户，同比大增72.83%，前5月累计增长53.06%，市场平均担保比例285.77%，显示市场信心增强。,news,东方财富新闻,5月A股两融新开15.33万户 同比大增72.83% _ 东方财富网,http://stock.eastmoney.com/a/202606043760577984.html,0.9,待审核
NEWS_000143,2026-06-04,华特气体,上市公司,未知,经营风险,中,49.8,负面,-0.65,氦气采购许可审批不确定，供应受限风险，产品价格下降,机构自身,0.0,10.0,华特气体公告称，俄罗斯对氦气出口实施许可限制，公司6月许可申请中，未来供应可能受限，同时氦气价格已从高位明显下降，存在经营风险。,news,东方财富新闻,华特气体：目前氦气相关产品销售价格距高位已经有明显下降的趋势 _ 东方财富网,http://finance.eastmoney.com/a/202606043760573685.html,0.85,待审核
NEWS_000144,2026-06-04,*ST中迪,上市公司,未知,经营风险,中,40.0,中性,0.0,收购关联方未实缴出资的股权，交易价格为零，存在潜在利益输送风险,机构自身,0.0,10.0,*ST中迪拟以0元收购关联方持有的北京天微49%股权，该股权实缴出资为0元，交易完成后北京天微成为全资子公司。,news,东方财富新闻,*ST中迪：拟收购北京天微49%股权 _ 东方财富网,http://finance.eastmoney.com/a/202606043760563219.html,0.85,待审核
NEWS_000145,2026-06-04,甘肃上峰材料股份有限公司,上市公司,甘肃,其他风险,低,30.0,中性,0.0,公司更名及证券简称变更，无违规行为,机构自身,0.0,10.0,上峰水泥更名为上峰材料，证券简称自2026年6月5日起变更，证券代码不变，属于正常公司行为。,news,东方财富新闻,上峰水泥：6月5日起证券简称变更为“上峰材料” _ 东方财富网,http://finance.eastmoney.com/a/202606043760560339.html,0.95,待审核
NEWS_000146,2026-06-04,华源控股,上市公司,未知,舆情风险,中,44.5,负面,-0.3,股票连续涨停后澄清间接持有宇树科技比例极低，投资金额小，存在炒作风险,机构自身,0.0,10.0,华源控股因股票连续涨停发布公告，澄清间接持有宇树科技比例约0.003%，投资金额小，对公司业绩不产生重要影响，提示投资者注意风险。,news,东方财富新闻,2连板华源控股：间接持有宇树科技的比例约0.003% 间接投资金额较小 _ 东方财富网,http://finance.eastmoney.com/a/202606043760558248.html,0.9,待审核
NEWS_000147,2026-06-04,悦心健康,上市公司,未知,经营风险,中,40.0,中性,0.0,收购后标的公司不纳入合并报表，可能影响公司控制权和经营整合,机构自身,0.0,10.0,悦心健康拟与上海斯米克有限公司共同收购斯米克健康科技75%股权，交易后悦心健康持有36%股权，标的公司成为参股公司，不纳入合并报表。,news,东方财富新闻,悦心健康：拟与上海斯米克有限公司共同收购斯米克健康科技75%股权 _ 东方财富网,http://finance.eastmoney.com/a/202606043760552960.html,0.85,待审核
NEWS_000148,2026-06-04,呈和科技,上市公司,未知,舆情风险,中,47.5,负面,-0.5,控股股东因自身资金需求计划减持2%股份，可能引发市场对公司前景的担忧,机构自身,0.0,10.0,呈和科技控股股东赵文林因资金需求计划减持不超过2%股份，减持期间为2026年6月29日至9月28日。,news,东方财富新闻,呈和科技：控股股东赵文林拟减持不超2%股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760552463.html,0.9,待审核
NEWS_000149,2026-06-04,东材科技,上市公司,未知,合规风险,低,34.5,负面,-0.3,股票异动期间高管减持，但减持行为与计划一致且未违规,机构自身,0.0,10.0,东材科技发布公告，股票异动期间高管李文权、梁倩倩按此前披露计划减持，未违规。,news,东方财富新闻,东材科技：股票异动期间 高管李文权、梁倩倩存在减持公司股票的情形 _ 东方财富网,http://finance.eastmoney.com/a/202606043760552826.html,0.9,待审核
NEWS_000150,2026-06-04,东材科技,上市公司,未知,舆情风险,低,30.0,中性,0.0,董事因个人资金需求减持股份，比例较小，未涉及违规,机构自身,0.0,10.0,东材科技董事唐安斌计划减持不超0.2872%股份，因个人资金需求，减持比例较小，对股价影响有限。,news,东方财富新闻,东材科技：董事唐安斌拟减持不超0.2872%股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760550224.html,0.85,待审核
NEWS_000151,2026-06-04,瑞银证券,证券,未知,其他风险,低,30.0,正面,0.85,无违规，正面报道科创企业IPO占比提升,整个行业,0.0,10.0,瑞银证券董事长表示，今年科创企业在港股IPO发行规模占比达63%，市场呈现多元化融资态势，投资者关注度提升。,news,东方财富新闻,瑞银证券董事长胡知鸷：年内科创企业已占港股IPO发行规模的63% _ 东方财富网,http://finance.eastmoney.com/a/202606043760549356.html,0.95,待审核
NEWS_000152,2026-06-04,美诺华,上市公司,未知,经营风险,低,30.0,中性,0.0,定增募资用于项目建设及补充流动资金，属于正常融资行为,机构自身,0.0,10.0,美诺华拟定向增发募资不超过21.09亿元，用于高端制剂产业基地和研发项目及补充流动资金。,news,东方财富新闻,美诺华：拟定增募资不超21.09亿元 _ 东方财富网,http://finance.eastmoney.com/a/202606043760545852.html,0.9,待审核
NEWS_000153,2026-06-04,精达股份,上市公司,未知,舆情风险,中,47.5,负面,-0.5,持股5%以上股东计划减持不超过2%股份，可能引发市场负面解读,机构自身,0.0,10.0,精达股份公告持股5%以上股东华安财产保险计划减持不超2%股份，可能对股价产生压力。,news,东方财富新闻,精达股份：持股5%以上股东华安财产保险拟减持不超2%公司股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760544881.html,0.9,待审核
NEWS_000154,2026-06-04,鼎通科技,上市公司,未知,舆情风险,中,49.0,负面,-0.6,市场传闻过度乐观解读公司液冷业务，实际业务处于拓展初期且存在高度不确定性,机构自身,0.0,10.0,鼎通科技发布公告澄清，液冷业务处于拓展、小批量供货阶段，未来业绩存在高度不确定性，提示市场传闻过度乐观的风险。,news,东方财富新闻,鼎通科技：液冷业务处于拓展、小批量供货阶段 _ 东方财富网,http://finance.eastmoney.com/a/202606043760543290.html,0.85,待审核
NEWS_000155,2026-06-04,东山精密,上市公司,未知,经营风险,中,47.5,负面,-0.5,子公司索尔思光电业绩存在不确定性，可能影响合并报表,机构自身,0.0,10.0,东山精密因股价异常波动发布公告，提示子公司索尔思光电业绩存在不确定性，该子公司利润占比高但受行业景气度影响。,news,东方财富新闻,东山精密：不涉及未披露重大事项 索尔思光电业绩存不确定性 _ 东方财富网,http://finance.eastmoney.com/a/202606043760541632.html,0.9,待审核
NEWS_000156,2026-06-04,精达股份,上市公司,未知,舆情风险,中,47.5,负面,-0.5,股东华安保险拟减持不超过2%股份，可能引发市场负面解读,机构自身,0.0,10.0,精达股份公告，持股9.08%的股东华安保险拟减持不超过2%股份，可能对股价产生压力。,news,东方财富新闻,精达股份：华安保险拟减持公司不超2%股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760539637.html,0.9,待审核
NEWS_000157,2026-06-04,共达电声,上市公司,浙江,经营风险,中,40.0,中性,0.0,收购标的估值溢价率高达535.33%，交易尚处筹划阶段存在不确定性,机构自身,0.0,10.0,共达电声拟以自筹资金增资浙江镝嘉取得不低于51%控制权，标的估值溢价率535.33%，交易存在不确定性。,news,东方财富新闻,共达电声：拟取得浙江镝嘉不低于51%实际控制权 _ 东方财富网,http://finance.eastmoney.com/a/202606043760539935.html,0.85,待审核
NEWS_000158,2026-06-04,中际旭创,上市公司,未知,其他风险,低,35.0,正面,0.85,无违规，股权激励计划归属条件成就，股价上涨带来高额收益,机构自身,0.0,10.0,中际旭创公告第三期和第四期限制性股票激励计划归属条件成就，涉及803名员工，股票市值合计约18.95亿元，公司股价年内上涨超110%，业绩大幅增长。,news,东方财富新闻,69名员工 超4亿元股票“奖励”即将到账！万亿巨头最新公告 _ 东方财富网,http://finance.eastmoney.com/a/202606043760535723.html,0.95,待审核
NEWS_000159,2026-06-04,镇海股份,上市公司,未知,市场操纵风险,高,60.5,负面,-0.7,股票连续三个交易日收盘价格跌幅偏离值累计超过20%，属于股票交易异常波动,机构自身、投资者权益,0.0,10.0,镇海股份因股价异常波动，控股股东拟公开征集转让15%股份，可能涉及市场操纵风险。,news,东方财富新闻,镇海股份：控股股东拟公开征集转让15％公司股份 _ 东方财富网,http://finance.eastmoney.com/a/202606043760536866.html,0.85,待审核
