entity_name,entity_type,region,risk_type,risk_level,sentiment,sentiment_score,violation_reason,impact_scope,summary,llm_confidence,record_id,source_type,url
齐鲁制药,pharma,山东,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",齐鲁制药集团科学技术协会成立 打造民营企业科创融合新篇章 4月29日，齐鲁制药集团科学技术协会成立大会暨首届“科协大讲堂”在山东济南齐鲁制药生物医药产业园举行。 2026-04-30 15:39,0.55,NEWS_000154,news,https://www.cnr.cn/2014jkpd/yg/20260430/t20260430_527606427.shtml
北京大学首钢医院,hospital,北京,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",为何幽门螺杆菌感染率居高不下？ 北京大学首钢医院消化内科副主任医师张娟在央广网《中华名医号》节目中指出，幽门螺杆菌具有传染性，可在人与人之间传播。共餐时不使用公筷、对幼儿进行咀嚼喂食以及餐具消毒不彻底,0.55,NEWS_000155,news,https://www.cnr.cn/2014jkpd/yg/20260429/t20260429_527604931.shtml
中国医学科学院肿瘤医院,hospital,广西,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",长期干咳、痰中带血、胸闷气短，警惕肺部病变 正值春夏交替，很多人会频繁干咳。如何区分这些症状是季节性的还是肺部出现了问题？近日，中国医学科学院肿瘤医院内科主任医师林琳、广西医科大学附属肿瘤医院呼吸肿瘤,0.55,NEWS_000156,news,https://www.cnr.cn/2014jkpd/yg/20260428/t20260428_527603575.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家卫生健康委：农村自来水普及率达到96% 2026年4月27日下午，国家卫健委召开新闻发布会，介绍共建健康城镇，共筑健康防线有关情况。 2026-04-27 17:22,0.55,NEWS_000157,news,https://www.cnr.cn/2014jkpd/yg/20260427/t20260427_527602139.shtml
北京大学首钢医院,hospital,北京,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",警惕无症状消化疾病 专家：定期体检很重要 北京大学首钢医院消化内科副主任医师张娟在央广网《中华名医号》节目中介绍，消化系统相关疾病的临床表现有时可能与检查结果不一致。 2026-04-27 10:50,0.55,NEWS_000158,news,https://www.cnr.cn/2014jkpd/yg/20260427/t20260427_527601685.shtml
记者采访了清华大学北京清华长庚医院,hospital,北京,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",旅行归来高热别硬扛！医生提醒：不想受“疟”及时就医 随着旅游旺季到来，非洲、东南亚等疟疾高发区也成了热门目的地。疟疾究竟有多凶险？又该如何科学应对？恰逢世界防治疟疾日，记者采访了清华大学北京清华长庚医,0.55,NEWS_000159,news,https://www.cnr.cn/2014jkpd/yg/20260425/t20260425_527599487.shtml
央广网与齐鲁制药,pharma,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",赋能全民健康 央广网与齐鲁制药签署战略合作协议 健康，事关民生福祉，也事关国家发展全局。为建设健康中国，社会各界正共同努力，积极贡献智慧和力量。4月21日，中央广播电视总台央广网与齐鲁制药集团在济南签,0.55,NEWS_000160,news,https://www.cnr.cn/2014jkpd/yg/20260422/t20260422_527595330.shtml
unknown_entity,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",年轻人如何远离胃出血？医生提醒：别踩这四颗“雷” 近日，《我在故宫修文物》导演叶君因急性胃出血不幸离世，享年43岁，引起广泛关注。胃出血常被称为上消化道出血，医学上指的是食管、胃、十二指肠等部位发生病,0.55,NEWS_000161,news,https://www.cnr.cn/2014jkpd/yg/20260422/t20260422_527595252.shtml
壹博医院,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",早产、缺氧、难产、黄疸，小心脑瘫风险！ 缺氧、难产、新生儿黄疸等为何会引发脑瘫？脑瘫还能治好吗？近日，壹博医院功能神经外科首席专家、医学博士孙成彦做客央广网《中华名医号》，解读脑瘫的早期识别与规范治疗,0.55,NEWS_000162,news,https://www.cnr.cn/2014jkpd/yg/20260422/t20260422_527595154.shtml
天津医科大学肿瘤医院,hospital,天津,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",穿刺会导致肿瘤扩散？医生：这是老观念了 通过CT、核磁共振已经查出肿瘤，为什么还要“扎一下”，做个穿刺？穿刺会不会导致肿瘤扩散？天津医科大学肿瘤医院介入科医生于海鹏给出答案。 2026-04-21 1,0.55,NEWS_000163,news,https://www.cnr.cn/2014jkpd/yg/20260421/t20260421_527593779.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",疼疼疼！痛风患者必看，这些食物不可与药物同服 一提到痛风，很多人首先想到的可能是“关节疼痛难忍”“不能吃海鲜、喝啤酒”。那么，究竟什么是痛风？痛风发作又是由什么原因引起的呢？ 2026-04-20 1,0.55,NEWS_000164,news,https://www.cnr.cn/2014jkpd/yg/20260420/t20260420_527592452.shtml
央广网记者采访了北京佑安医院,hospital,北京,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",副流感病毒阳性率连续四周上升！专家提醒：这类情况立即就医 针对本轮副流感病毒高发态势，如何辨别感染症状、及时识别重症预警信号，怎样做好居家科学护理、日常有效防护，以及是否存在特效治疗药物等问题，央广网,0.55,NEWS_000165,news,https://www.cnr.cn/2014jkpd/yg/20260419/t20260419_527591484.shtml
unknown_entity,other,上海,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",AI如何赋能医改、优化医疗服务？上海市卫健委分享经验 人工智能正在深刻改变医疗的未来和人民群众看病就医体验。人工智能如何赋能医改、优化医疗服务？上海市卫生健康委主任闻大翔在4月17日召开的国家卫生健康,0.55,NEWS_000166,news,https://www.cnr.cn/2014jkpd/yg/20260417/t20260417_527589189.shtml
瑞金医院,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",如何促进优质医疗资源下沉？瑞金医院党委书记答央广网记者问 瑞金医院在发挥优质医疗资源辐射带动作用、促进资源下沉方面有哪些具体举措？在4月17日召开的国家卫生健康委新闻发布会上，瑞金医院党委书记胡伟国就,0.55,NEWS_000167,news,https://www.cnr.cn/2014jkpd/yg/20260417/t20260417_527588965.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",后天血友病，你真的了解吗？ 众所周知，血友病是一种遗传性凝血功能障碍的出血性疾病，不过，关于后天形成的血友病，你又了解多少呢？ 2026-04-17 15:25,0.55,NEWS_000168,news,https://www.cnr.cn/2014jkpd/yg/20260417/t20260417_527588856.shtml
unknown_entity,other,unknown,advertising_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",2026全国肿瘤防治宣传周暨中国抗癌日正式启动 4月15日，2026年全国肿瘤防治宣传周暨中国抗癌日启动仪式在深圳前海举行，活动以“肿瘤防治 赢在整合”为核心主题，由中国抗癌协会主办，联动政府部门、社,0.55,NEWS_000169,news,https://www.cnr.cn/2014jkpd/yg/20260417/t20260417_527588707.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",能做手术的肺癌，医生为什么建议先吃药？ 肺癌手术前先吃药被称为“新辅助治疗”，可缩小肿瘤、清除微转移灶，为手术创造有利条件，规范治疗不会耽误手术或加重病情。 2026-04-17 10:21,0.55,NEWS_000170,news,https://www.cnr.cn/2014jkpd/yg/20260417/t20260417_527588488.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",PFAS究竟对健康有何影响？一图读懂 PFAS到底是什么？它对人体有何危害？央广网带您一图读懂↓↓↓ 2026-04-16 16:11,0.55,NEWS_000171,news,https://www.cnr.cn/2014jkpd/yg/20260416/t20260416_527587099.shtml
unknown_entity,other,unknown,pricing_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",免费临床试验=不靠谱或最后的尝试？ 肿瘤治疗中，患者对治疗方法存在认知误区：多质疑免费临床试验，认为其不靠谱，却青睐昂贵且未被指南推荐的收费特殊治疗。专家解释，免费临床试验是推动医学进步的关键，由多方,0.55,NEWS_000172,news,https://www.cnr.cn/2014jkpd/yg/20260416/t20260416_527586766.shtml
可以生产提供全类型医药,hospital,unknown,drug_safety_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",工信部：让每一位患者都能用上更好、更优、更便宜的药 工业和信息化部消费品工业司司长何亚琼介绍，目前我们国家药品批准文号一共约16万件，可以生产提供全类型医药产品，可以说基本满足老百姓日常用药需求。特别,0.55,NEWS_000173,news,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585814.shtml
unknown_entity,other,unknown,drug_safety_risk,medium,negative,-0.65,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",市场监管总局：严厉打击药品领域价格和垄断违法行为 市场监管总局价格监督检查和反不正当竞争局局长姚雷介绍，市场监管总局高度重视药品领域价格和反垄断执法工作，坚决贯彻落实党中央、国务院决策部署，积极支持配,0.55,NEWS_000174,news,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585702.shtml
unknown_entity,other,unknown,drug_safety_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家药监局：高度重视国家集采中选药品的质量监管，对风险问题“零容忍” 国家药监局药品监督管理司司长李江宁介绍，国家药监局高度重视国家集采中选药品的质量监管，坚持中选企业的检查和中选品种的抽检“两个全覆,0.55,NEWS_000175,news,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585699.shtml
unknown_entity,other,unknown,drug_safety_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家卫生健康委：我国药品短缺现象得到极大缓解 国家卫生健康委药物政策与基本药物制度司司长龚向光介绍，近年来，党中央、国务院高度重视药品短缺问题，采取一系列政策措施，使我国药品短缺现象得到极大缓解，患者,0.55,NEWS_000176,news,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585691.shtml
国家医保局医药,other,unknown,drug_safety_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家医保局：支持创新药发展，优化首发价格机制 国家医保局医药价格和招标采购司司长王小宁表示，鼓励创新药发展是提升临床用药质量层次、增进人民群众健康福祉的重要举措。国家医保局始终旗帜鲜明支持医药创新，连,0.55,NEWS_000177,news,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585575.shtml
unknown_entity,other,unknown,drug_safety_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家医保局：药品价格形成坚持有效市场和有为政府相结合原则 近日，国务院办公厅印发了《关于健全药品价格形成机制的若干意见》，今天上午，国务院新闻办公室举行政策例行吹风会，国家医保局、工业和信息化部、国家,0.55,NEWS_000178,news,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585540.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",不开刀、不流血 新技术助力早期肺癌治疗 肺癌治疗不必只靠开刀，立体定向放疗让无创治癌成为现实。这项技术通过射线精准瞄准肿瘤，不开刀、不流血，短短一周就能完成疗程，适合老年伴基础病、肿瘤位置特殊的患者，,0.55,NEWS_000179,news,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585538.shtml
unknown_entity,other,unknown,drug_safety_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",健全药品价格形成机制 国务院办公厅公布14条举措 国务院办公厅4月14日发布《关于健全药品价格形成机制的若干意见》，从4个方面提出14条举措。 2026-04-14 18:03,0.55,NEWS_000180,news,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584730.shtml
国家医保局在全国范围内组织开展2026年定点医药,other,unknown,insurance_compliance_risk,medium,negative,-0.65,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家医保局：进一步将口腔等3个领域纳入自查自纠范围 近日，国家医保局在全国范围内组织开展2026年定点医药机构违法违规使用医保基金自查自纠工作。 2026-04-14 15:25,0.55,NEWS_000181,news,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584473.shtml
首都医科大学附属北京中医医院,hospital,北京,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",“酸枣仁汤”治失眠效果显著？专家：并非人人适用 首都医科大学附属北京中医医院心身医学科主任医师卢伟在央广网《中华名医号》节目中提醒：酸枣仁汤主要针对肝血不足、心阴不足所致的失眠，并非所有人都适合服用。,0.55,NEWS_000182,news,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584229.shtml
unknown_entity,hospital,广东,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",广东妈妈辅导娃作业“引爆”脑瘤 医生提醒：生气真会要命 近日，广东一位妈妈在辅导孩子写作业时，因情绪过于激动突发剧烈头痛、视物模糊，诱发脑瘤相关急症，经紧急手术脱险后坦言“再也不因‘鸡娃’累垮自己”，,0.55,NEWS_000183,news,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584221.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",“趁热吃”是食管癌的关键诱因 长辈总说 “趁热吃才香”，但这看似暖心的习惯，却在悄悄伤害食管！我国食管癌多发生在胸上段、胸中段，长期吃滚烫食物，再加上酸菜、坚硬食物的双重刺激，食管黏膜反复受损，癌变风,0.55,NEWS_000184,news,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584205.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",《2026版CSCO BC指南》正式发布 中国创新药物赋能临床实践 2026全国乳腺癌大会在京召开，本届大会汇聚国内外肿瘤领域顶尖学者，共探学术前沿、共商临床规范、共促学科发展。会议期间，《中国临床肿,0.55,NEWS_000185,news,https://www.cnr.cn/2014jkpd/yg/20260413/t20260413_527583513.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家版防癌指南出炉！15条守则，过半都和吃有关 国家卫生健康委近日发布《中国防癌健康生活方式守则》，一共15条，覆盖生活的方方面面，其中有8条和吃有关。 2026-04-13 16:22,0.55,NEWS_000186,news,https://www.cnr.cn/2014jkpd/yg/20260413/t20260413_527583400.shtml
unknown_entity,other,unknown,drug_safety_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",降脂针真的管用吗？专家详解 据《中国血脂管理指南（2023年）》数据显示，我国血脂异常人数已超4亿，成年人血脂异常总体患病率高达35.6%。今年1月1日起，新版国家医保药品目录正式实施，包括英克司兰钠,0.55,NEWS_000187,news,https://www.cnr.cn/2014jkpd/yg/20260413/t20260413_527583159.shtml
unknown_entity,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",在鼻腔内涂抹凡士林，可以阻隔杨絮的“攻击”吗？有哪些办法可以防杨絮？ 北方多地飘絮季已上线，风一吹全是白毛毛。大家走路眯着眼、骑车捂着脸，连呼吸都小心翼翼……这恼人的杨絮，又准时来“捣乱”了，脸痒、鼻,0.55,NEWS_000188,news,https://www.cnr.cn/2014jkpd/yg/20260412/t20260412_527582290.shtml
河南省肿瘤医院,hospital,天津,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",乳腺增生、乳腺结节严重了，会发展成乳腺癌吗？ 乳腺增生、乳腺结节是很多女性体检中的“常客”，结节会不会恶变、增生要不要治疗，成为大家关心的话题。近日，河南省肿瘤医院乳腺科、河南省乳腺病诊疗中心副主任闫,0.55,NEWS_000189,news,https://www.cnr.cn/2014jkpd/yg/20260412/t20260412_527582165.shtml
unknown_entity,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",总做噩梦、说梦话、梦游……可能是患上了这种病 今天（4月11日）是世界帕金森病日。帕金森病是中老年人高发的神经系统退行性疾病，大众对它的认知多停留在动作迟缓、静止性震颤、肌强直等典型运动症状上，却鲜少,0.55,NEWS_000190,news,https://www.cnr.cn/2014jkpd/yg/20260411/t20260411_527581483.shtml
unknown_entity,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",排尿异常，憋尿、多喝水、自己吃点药就能恢复吗？ 当你出现尿频尿急、排尿不畅的情况时，你会选择直接上厕所还是先憋一会儿？不少人觉得憋尿是小事，出现排尿异常情况时，会选择多喝水、认为随便吃点药就能“扛过去,0.55,NEWS_000191,news,https://www.cnr.cn/2014jkpd/yg/20260410/t20260410_527580356.shtml
中国中医科学院西苑医院,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",不同梦境暗示身体可能出现哪些健康状况？ 中国中医科学院西苑医院脑病科副主任医师陈冬在央广网《中华名医号》节目中介绍，心脏、肝脏及肾脏问题、睡眠呼吸暂停等症状，都可能通过特定的梦境情节表现出来。 202,0.55,NEWS_000192,news,https://www.cnr.cn/2014jkpd/yg/20260410/t20260410_527580224.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家卫健委通报部分科研失信行为 根据《加强医学科研诚信专项治理的工作方案》相关工作部署，国家卫生健康委对各级卫生健康行政部门所属医疗卫生机构按照《科研失信行为调查处理规则》（国科发监〔2022〕221,0.55,NEWS_000193,news,https://www.cnr.cn/2014jkpd/yg/20260410/t20260410_527580050.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国务院办公厅印发《关于加快建设分级诊疗体系的若干措施》 为进一步推动医疗卫生服务资源高效配置，满足群众就近就便看病就医需求，国务院办公厅日前印发《关于加快建设分级诊疗体系的若干措施》，提出4个方面13,0.55,NEWS_000194,news,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527579303.shtml
的滴眼液在多地医院,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",网传他克莫司滴眼液缺货涨价 这款眼药水真有那么“神”？专家提醒 近日，有媒体报道称，一款名为“他克莫司”的滴眼液在多地医院出现缺货，网络售价也一路走高，原价700多元一支的滴眼液，在部分电商平台已涨至,0.55,NEWS_000195,news,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578792.shtml
全国电视频道全面清除虚假宣传医药,other,unknown,advertising_risk,medium,negative,-0.65,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",全国电视频道全面清除虚假宣传医药广告 针对广播电视医药广告一度存在的虚假宣传、夸张夸大、用疗效作证明、宣传治愈率有效率等损害人民群众权益问题，国家广播电视总局自2025年8月起在全国范围内开展集中整治,0.55,NEWS_000196,news,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578741.shtml
unknown_entity,other,广东,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",李博士牙膏被检出菌落总数是标准限值的600倍 广东药监局通报 菌落总数属于微生物指标，微生物对化妆品的污染，不仅影响产品本身的质量，且危及消费者的健康和安全。 2026-04-09 11:59,0.55,NEWS_000197,news,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578557.shtml
中国中医科学院广安门医院,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",“高枕无忧”真的对吗？ 中国中医科学院广安门医院(南区)骨科主任医师毕春强在央广网《中华名医号》节目中表示，枕头过高会导致颈部肌肉无法放松，长此以往颈椎生理曲度被迫改变，落枕、增生等问题可能接踵而至。,0.55,NEWS_000198,news,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578472.shtml
unknown_entity,hospital,广东,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",吃不上“莫氏鸡煲”？自己在家也能做同款（教程来了） 最近，广东佛山“莫氏鸡煲”因其食材新鲜和药食同源的做法，全网爆火。不少顾客从东莞、深圳，甚至东北慕名而来，清明假期早上6点就有人开始排队。莫老板在接,0.55,NEWS_000199,news,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578461.shtml
记者采访了清华大学北京清华长庚医院,hospital,北京,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",飞絮季提前上线！@过敏星人，这份防护指南请收好 飞絮季提前上线，过敏星人如何做好健康防护？记者采访了清华大学北京清华长庚医院的多位医生。 2026-04-08 14:49,0.55,NEWS_000200,news,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577382.shtml
天津海河乳品有限公司,other,天津,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",终止与涉事经销商的直播合作 海河乳品致歉 天津海河乳品有限公司官方微博发布致歉声明表示，4月7日“海河牛奶旗舰店”直播间相关视频内容给消费者带来不良影响，并引发舆论热议，深感自责并致以诚挚歉意。经核查,0.55,NEWS_000201,news,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577214.shtml
unknown_entity,other,unknown,advertising_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家卫生健康委举行世界卫生日宣传活动 “十五五”时期中国将加快突破一批关键核心技术和高端药械产品，以卫生健康科技自立自强，夯实健康中国创新根基。 2026-04-08 10:49,0.55,NEWS_000202,news,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577170.shtml
中国医学科学院阜外医院,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",秒睡不是睡得好，而是累到“强制关机”了 你身边有没有那种“倒头就睡”的人？很多人追求“沾床就睡”，以为是睡眠好的表现，但实际真的如此吗？睡不着闭目养神，能算休息吗？近日，中国医学科学院阜外医院神经内科,0.55,NEWS_000203,news,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577158.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家药监局发布5项化妆品行业标准 自2027年5月1日起实施 国家药监局组织起草的《化妆品用生物技术来源原料技术要求通则》等5项化妆品行业标准，经国家药监局化妆品标准化技术委员会主任会议审查通过，现予,0.55,NEWS_000204,news,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577146.shtml
unknown_entity,other,unknown,insurance_compliance_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家医保局公布首批医保便捷支付地区名单 为切实解决群众看病缴费“多次排队”“排长队”等堵点痛点，国家医保局部署推进刷脸支付、一码支付、移动支付、信用支付等便捷支付工作，选择119个统筹地区作为首批推进,0.55,NEWS_000205,news,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577081.shtml
广州合和医药,pharma,unknown,drug_safety_risk,medium,negative,-0.65,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",一集采药品存在严重缺陷 广州合和医药、成都天台山制药被列入违规名单 国家组织药品联合采购办公室近日发布公告，取消广州合和医药有限公司美索巴莫注射液中选资格，并将该企业及受托生产企业成都天台山制药股份有,0.55,NEWS_000206,news,https://www.cnr.cn/2014jkpd/yg/20260407/t20260407_527576098.shtml
中国医学科学院阜外医院,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",清明扫墓后被“鬼压床”？医生提醒：不是“撞邪”！ 清明祭扫寄托哀思，但不少人扫墓后出现夜不能寐、甚至“鬼压床”的困扰，民间种种迷信说法更添恐慌……那么，“鬼压床”的真相是？清明扫墓之后睡不好应该怎么办,0.55,NEWS_000207,news,https://www.cnr.cn/2014jkpd/yg/20260407/t20260407_527576049.shtml
北京儿童医院顺义妇儿医院,hospital,北京,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",野菜，春天里的“营养宝藏” 为什么一到春天就惦记“这个味”？挖野菜、吃野菜到底有没有好处？有哪些风险？北京儿童医院顺义妇儿医院临床营养科主任医师李永进详细解读。 2026-04-05 09:22,0.55,NEWS_000208,news,https://www.cnr.cn/2014jkpd/yg/20260405/t20260405_527574230.shtml
中国医学科学院肿瘤医院,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",身体出现哪些异常信号，必须尽快排查肺癌？ 持续干咳、出气费力……你以为是感冒没好利索，也可能是肺部健康出了问题。4月3日，中国医学科学院肿瘤医院内科主任医师李峻岭、复旦大学附属肿瘤医院放疗科主任医师朱,0.55,NEWS_000209,news,https://www.cnr.cn/2014jkpd/yg/20260404/t20260404_527573562.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",40批次化妆品不符合规定 防晒类成问题“重灾区” 国家药监局通报2025年抽检40批次不合格化妆品，防晒类占16批次，主因成分不符、含量不足、擅加防晒剂，药监部门已立案查处。 2026-04-03 1,0.55,NEWS_000210,news,https://www.cnr.cn/2014jkpd/yg/20260403/t20260403_527572429.shtml
中国中医科学院西苑医院,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",湿气重、疲乏无力……脾虚的危害你知道多少？ 中国中医科学院西苑医院脾胃病科副主任医师张北华在央广网《中华名医号》节目中表示，脾为后天之本，主运化、统气血，一旦虚弱，不仅影响消化吸收，更会牵连全身。 2,0.55,NEWS_000211,news,https://www.cnr.cn/2014jkpd/yg/20260403/t20260403_527572286.shtml
unknown_entity,other,unknown,drug_safety_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",国家药监局发布《关于“人工智能+药品监管”的实施意见》 4月2日消息，国家药监局已建成全国一体化药品智慧监管体系，将出台《意见》，明确七大重点方向，推进“人工智能+药品监管”现代化建设。 2026-0,0.55,NEWS_000212,news,https://www.cnr.cn/2014jkpd/yg/20260402/t20260402_527571041.shtml
unknown_entity,hospital,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",世界孤独症日｜停止误解，给 “星星的孩子” 一点光 有这样一群孩子，目光清澈却对人视而不见，听觉灵敏却对呼唤充耳不闻，他们被称为“星星的孩子”，医学上称为孤独症谱系障碍（神经多样性）。今天（4月2日）,0.55,NEWS_000213,news,https://www.cnr.cn/2014jkpd/yg/20260402/t20260402_527570991.shtml
北京大学第六医院,hospital,北京,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",世界孤独症日 | 早识别早干预，让 “星星的孩子” 被看见、被温暖 “孤独症早已不是罕见病，而是需要家庭、专业机构与社会共同面对的公共议题。”近日，北京大学第六医院儿童精神科主任医师贾美香结合一线接诊,0.55,NEWS_000214,news,https://www.cnr.cn/2014jkpd/yg/20260402/t20260402_527570688.shtml
unknown_entity,other,unknown,other_risk,low,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",关于孤独症，这4个常见误区要认清！ 孤独症为儿童早期神经发育障碍，文章澄清其与抑郁症不同、患者并非都安静、有情感且暂无法治愈四大误区，呼吁尊重关爱孤独症儿童。 2026-04-02 09:02,0.55,NEWS_000215,news,https://www.cnr.cn/2014jkpd/yg/20260402/t20260402_527570648.shtml
