record_id,event_date,entity_name,entity_type,region,risk_type,risk_level,risk_score,sentiment,sentiment_score,violation_reason,impact_scope,penalty_amount,heat_score,summary,source_type,source,title,url,llm_confidence,manual_check
NEWS_000177,2026-04-15,国家医保局医药,other,unknown,drug_safety_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家医保局：支持创新药发展，优化首发价格机制 国家医保局医药价格和招标采购司司长王小宁表示，鼓励创新药发展是提升临床用药质量层次、增进人民群众健康福祉的重要举措。国家医保局始终旗帜鲜明支持医药创新，连,news,央广网健康-央广,国家医保局：支持创新药发展，优化首发价格机制 国家医保局医药价格和招标采购司司长王小宁表示，鼓励创新药发展是提升临床用药质量层次、增进人民群众健康福祉的重要举措。国家医保局始终旗帜鲜明支持医药创新，连续8年开展医保目录谈判，累计将199种创,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585575.shtml,0.55,pending_review
NEWS_000178,2026-04-15,unknown_entity,other,unknown,drug_safety_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家医保局：药品价格形成坚持有效市场和有为政府相结合原则 近日，国务院办公厅印发了《关于健全药品价格形成机制的若干意见》，今天上午，国务院新闻办公室举行政策例行吹风会，国家医保局、工业和信息化部、国家,news,央广网健康-央广,国家医保局：药品价格形成坚持有效市场和有为政府相结合原则 近日，国务院办公厅印发了《关于健全药品价格形成机制的若干意见》，今天上午，国务院新闻办公室举行政策例行吹风会，国家医保局、工业和信息化部、国家卫生健康委、市场监管总局、国家药监局有关,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585540.shtml,0.55,pending_review
NEWS_000179,2026-04-15,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,不开刀、不流血 新技术助力早期肺癌治疗 肺癌治疗不必只靠开刀，立体定向放疗让无创治癌成为现实。这项技术通过射线精准瞄准肿瘤，不开刀、不流血，短短一周就能完成疗程，适合老年伴基础病、肿瘤位置特殊的患者，,news,央广网健康-央广,不开刀、不流血 新技术助力早期肺癌治疗 肺癌治疗不必只靠开刀，立体定向放疗让无创治癌成为现实。这项技术通过射线精准瞄准肿瘤，不开刀、不流血，短短一周就能完成疗程，适合老年伴基础病、肿瘤位置特殊的患者，治疗效果和传统手术相当，术后生存质量也更,https://www.cnr.cn/2014jkpd/yg/20260415/t20260415_527585538.shtml,0.55,pending_review
NEWS_000180,2026-04-14,unknown_entity,other,unknown,drug_safety_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,健全药品价格形成机制 国务院办公厅公布14条举措 国务院办公厅4月14日发布《关于健全药品价格形成机制的若干意见》，从4个方面提出14条举措。 2026-04-14 18:03,news,央广网健康-央广,健全药品价格形成机制 国务院办公厅公布14条举措 国务院办公厅4月14日发布《关于健全药品价格形成机制的若干意见》，从4个方面提出14条举措。 2026-04-14 18:03,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584730.shtml,0.55,pending_review
NEWS_000181,2026-04-14,国家医保局在全国范围内组织开展2026年定点医药,other,unknown,insurance_compliance_risk,medium,44.8,negative,-0.65,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家医保局：进一步将口腔等3个领域纳入自查自纠范围 近日，国家医保局在全国范围内组织开展2026年定点医药机构违法违规使用医保基金自查自纠工作。 2026-04-14 15:25,news,央广网健康-央广,国家医保局：进一步将口腔等3个领域纳入自查自纠范围 近日，国家医保局在全国范围内组织开展2026年定点医药机构违法违规使用医保基金自查自纠工作。 2026-04-14 15:25,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584473.shtml,0.55,pending_review
NEWS_000182,2026-04-14,首都医科大学附属北京中医医院,hospital,北京,other_risk,low,30.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,“酸枣仁汤”治失眠效果显著？专家：并非人人适用 首都医科大学附属北京中医医院心身医学科主任医师卢伟在央广网《中华名医号》节目中提醒：酸枣仁汤主要针对肝血不足、心阴不足所致的失眠，并非所有人都适合服用。,news,央广网健康-央广,“酸枣仁汤”治失眠效果显著？专家：并非人人适用 首都医科大学附属北京中医医院心身医学科主任医师卢伟在央广网《中华名医号》节目中提醒：酸枣仁汤主要针对肝血不足、心阴不足所致的失眠，并非所有人都适合服用。 2026-04-14 10:36,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584229.shtml,0.55,pending_review
NEWS_000183,2026-04-14,unknown_entity,hospital,广东,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,广东妈妈辅导娃作业“引爆”脑瘤 医生提醒：生气真会要命 近日，广东一位妈妈在辅导孩子写作业时，因情绪过于激动突发剧烈头痛、视物模糊，诱发脑瘤相关急症，经紧急手术脱险后坦言“再也不因‘鸡娃’累垮自己”，,news,央广网健康-央广,广东妈妈辅导娃作业“引爆”脑瘤 医生提醒：生气真会要命 近日，广东一位妈妈在辅导孩子写作业时，因情绪过于激动突发剧烈头痛、视物模糊，诱发脑瘤相关急症，经紧急手术脱险后坦言“再也不因‘鸡娃’累垮自己”，该事件引发众多网友热议。这类突发脑部疾病,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584221.shtml,0.55,pending_review
NEWS_000184,2026-04-14,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,“趁热吃”是食管癌的关键诱因 长辈总说 “趁热吃才香”，但这看似暖心的习惯，却在悄悄伤害食管！我国食管癌多发生在胸上段、胸中段，长期吃滚烫食物，再加上酸菜、坚硬食物的双重刺激，食管黏膜反复受损，癌变风,news,央广网健康-央广,“趁热吃”是食管癌的关键诱因 长辈总说 “趁热吃才香”，但这看似暖心的习惯，却在悄悄伤害食管！我国食管癌多发生在胸上段、胸中段，长期吃滚烫食物，再加上酸菜、坚硬食物的双重刺激，食管黏膜反复受损，癌变风险大幅飙升，这些细节一定要警惕！ 202,https://www.cnr.cn/2014jkpd/yg/20260414/t20260414_527584205.shtml,0.55,pending_review
NEWS_000185,2026-04-13,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,《2026版CSCO BC指南》正式发布 中国创新药物赋能临床实践 2026全国乳腺癌大会在京召开，本届大会汇聚国内外肿瘤领域顶尖学者，共探学术前沿、共商临床规范、共促学科发展。会议期间，《中国临床肿,news,央广网健康-央广,《2026版CSCO BC指南》正式发布 中国创新药物赋能临床实践 2026全国乳腺癌大会在京召开，本届大会汇聚国内外肿瘤领域顶尖学者，共探学术前沿、共商临床规范、共促学科发展。会议期间，《中国临床肿瘤学会（CSCO）乳腺癌诊疗指南 202,https://www.cnr.cn/2014jkpd/yg/20260413/t20260413_527583513.shtml,0.55,pending_review
NEWS_000186,2026-04-13,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家版防癌指南出炉！15条守则，过半都和吃有关 国家卫生健康委近日发布《中国防癌健康生活方式守则》，一共15条，覆盖生活的方方面面，其中有8条和吃有关。 2026-04-13 16:22,news,央广网健康-央广,国家版防癌指南出炉！15条守则，过半都和吃有关 国家卫生健康委近日发布《中国防癌健康生活方式守则》，一共15条，覆盖生活的方方面面，其中有8条和吃有关。 2026-04-13 16:22,https://www.cnr.cn/2014jkpd/yg/20260413/t20260413_527583400.shtml,0.55,pending_review
NEWS_000187,2026-04-13,unknown_entity,other,unknown,drug_safety_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,降脂针真的管用吗？专家详解 据《中国血脂管理指南（2023年）》数据显示，我国血脂异常人数已超4亿，成年人血脂异常总体患病率高达35.6%。今年1月1日起，新版国家医保药品目录正式实施，包括英克司兰钠,news,央广网健康-央广,降脂针真的管用吗？专家详解 据《中国血脂管理指南（2023年）》数据显示，我国血脂异常人数已超4亿，成年人血脂异常总体患病率高达35.6%。今年1月1日起，新版国家医保药品目录正式实施，包括英克司兰钠注射液在内的多款降脂针被纳入医保报销范围,https://www.cnr.cn/2014jkpd/yg/20260413/t20260413_527583159.shtml,0.55,pending_review
NEWS_000188,2026-04-12,unknown_entity,hospital,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,在鼻腔内涂抹凡士林，可以阻隔杨絮的“攻击”吗？有哪些办法可以防杨絮？ 北方多地飘絮季已上线，风一吹全是白毛毛。大家走路眯着眼、骑车捂着脸，连呼吸都小心翼翼……这恼人的杨絮，又准时来“捣乱”了，脸痒、鼻,news,央广网健康-央广,在鼻腔内涂抹凡士林，可以阻隔杨絮的“攻击”吗？有哪些办法可以防杨絮？ 北方多地飘絮季已上线，风一吹全是白毛毛。大家走路眯着眼、骑车捂着脸，连呼吸都小心翼翼……这恼人的杨絮，又准时来“捣乱”了，脸痒、鼻痒、眼睛痒成了日常。那么，杨絮带给我们的,https://www.cnr.cn/2014jkpd/yg/20260412/t20260412_527582290.shtml,0.55,pending_review
NEWS_000189,2026-04-12,河南省肿瘤医院,hospital,天津,other_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,乳腺增生、乳腺结节严重了，会发展成乳腺癌吗？ 乳腺增生、乳腺结节是很多女性体检中的“常客”，结节会不会恶变、增生要不要治疗，成为大家关心的话题。近日，河南省肿瘤医院乳腺科、河南省乳腺病诊疗中心副主任闫,news,央广网健康-央广,乳腺增生、乳腺结节严重了，会发展成乳腺癌吗？ 乳腺增生、乳腺结节是很多女性体检中的“常客”，结节会不会恶变、增生要不要治疗，成为大家关心的话题。近日，河南省肿瘤医院乳腺科、河南省乳腺病诊疗中心副主任闫敏，天津市肿瘤医院空港医院乳腺内科主任郝,https://www.cnr.cn/2014jkpd/yg/20260412/t20260412_527582165.shtml,0.55,pending_review
NEWS_000190,2026-04-11,unknown_entity,hospital,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,总做噩梦、说梦话、梦游……可能是患上了这种病 今天（4月11日）是世界帕金森病日。帕金森病是中老年人高发的神经系统退行性疾病，大众对它的认知多停留在动作迟缓、静止性震颤、肌强直等典型运动症状上，却鲜少,news,央广网健康-央广,总做噩梦、说梦话、梦游……可能是患上了这种病 今天（4月11日）是世界帕金森病日。帕金森病是中老年人高发的神经系统退行性疾病，大众对它的认知多停留在动作迟缓、静止性震颤、肌强直等典型运动症状上，却鲜少有人关注到睡眠障碍这一高频非运动症状。有,https://www.cnr.cn/2014jkpd/yg/20260411/t20260411_527581483.shtml,0.55,pending_review
NEWS_000191,2026-04-10,unknown_entity,hospital,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,排尿异常，憋尿、多喝水、自己吃点药就能恢复吗？ 当你出现尿频尿急、排尿不畅的情况时，你会选择直接上厕所还是先憋一会儿？不少人觉得憋尿是小事，出现排尿异常情况时，会选择多喝水、认为随便吃点药就能“扛过去,news,央广网健康-央广,排尿异常，憋尿、多喝水、自己吃点药就能恢复吗？ 当你出现尿频尿急、排尿不畅的情况时，你会选择直接上厕所还是先憋一会儿？不少人觉得憋尿是小事，出现排尿异常情况时，会选择多喝水、认为随便吃点药就能“扛过去”。但你有没有发现，明明平时喝了不少水，,https://www.cnr.cn/2014jkpd/yg/20260410/t20260410_527580356.shtml,0.55,pending_review
NEWS_000192,2026-04-10,中国中医科学院西苑医院,hospital,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,不同梦境暗示身体可能出现哪些健康状况？ 中国中医科学院西苑医院脑病科副主任医师陈冬在央广网《中华名医号》节目中介绍，心脏、肝脏及肾脏问题、睡眠呼吸暂停等症状，都可能通过特定的梦境情节表现出来。 202,news,央广网健康-央广,不同梦境暗示身体可能出现哪些健康状况？ 中国中医科学院西苑医院脑病科副主任医师陈冬在央广网《中华名医号》节目中介绍，心脏、肝脏及肾脏问题、睡眠呼吸暂停等症状，都可能通过特定的梦境情节表现出来。 2026-04-10 14:10,https://www.cnr.cn/2014jkpd/yg/20260410/t20260410_527580224.shtml,0.55,pending_review
NEWS_000193,2026-04-10,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家卫健委通报部分科研失信行为 根据《加强医学科研诚信专项治理的工作方案》相关工作部署，国家卫生健康委对各级卫生健康行政部门所属医疗卫生机构按照《科研失信行为调查处理规则》（国科发监〔2022〕221,news,央广网健康-央广,国家卫健委通报部分科研失信行为 根据《加强医学科研诚信专项治理的工作方案》相关工作部署，国家卫生健康委对各级卫生健康行政部门所属医疗卫生机构按照《科研失信行为调查处理规则》（国科发监〔2022〕221号）查实的部分涉及“论文工厂”科研诚信案,https://www.cnr.cn/2014jkpd/yg/20260410/t20260410_527580050.shtml,0.55,pending_review
NEWS_000194,2026-04-09,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国务院办公厅印发《关于加快建设分级诊疗体系的若干措施》 为进一步推动医疗卫生服务资源高效配置，满足群众就近就便看病就医需求，国务院办公厅日前印发《关于加快建设分级诊疗体系的若干措施》，提出4个方面13,news,央广网健康-央广,国务院办公厅印发《关于加快建设分级诊疗体系的若干措施》 为进一步推动医疗卫生服务资源高效配置，满足群众就近就便看病就医需求，国务院办公厅日前印发《关于加快建设分级诊疗体系的若干措施》，提出4个方面13项针对性举措。 2026-04-09 2,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527579303.shtml,0.55,pending_review
NEWS_000195,2026-04-09,的滴眼液在多地医院,hospital,unknown,other_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,网传他克莫司滴眼液缺货涨价 这款眼药水真有那么“神”？专家提醒 近日，有媒体报道称，一款名为“他克莫司”的滴眼液在多地医院出现缺货，网络售价也一路走高，原价700多元一支的滴眼液，在部分电商平台已涨至,news,央广网健康-央广,网传他克莫司滴眼液缺货涨价 这款眼药水真有那么“神”？专家提醒 近日，有媒体报道称，一款名为“他克莫司”的滴眼液在多地医院出现缺货，网络售价也一路走高，原价700多元一支的滴眼液，在部分电商平台已涨至3000多元。相关话题在社交平台持续引发,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578792.shtml,0.55,pending_review
NEWS_000196,2026-04-09,全国电视频道全面清除虚假宣传医药,other,unknown,advertising_risk,medium,44.8,negative,-0.65,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,全国电视频道全面清除虚假宣传医药广告 针对广播电视医药广告一度存在的虚假宣传、夸张夸大、用疗效作证明、宣传治愈率有效率等损害人民群众权益问题，国家广播电视总局自2025年8月起在全国范围内开展集中整治,news,央广网健康-央广,全国电视频道全面清除虚假宣传医药广告 针对广播电视医药广告一度存在的虚假宣传、夸张夸大、用疗效作证明、宣传治愈率有效率等损害人民群众权益问题，国家广播电视总局自2025年8月起在全国范围内开展集中整治，会同省级广电行政部门制定专门工作方案，,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578741.shtml,0.55,pending_review
NEWS_000197,2026-04-09,unknown_entity,other,广东,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,李博士牙膏被检出菌落总数是标准限值的600倍 广东药监局通报 菌落总数属于微生物指标，微生物对化妆品的污染，不仅影响产品本身的质量，且危及消费者的健康和安全。 2026-04-09 11:59,news,央广网健康-央广,李博士牙膏被检出菌落总数是标准限值的600倍 广东药监局通报 菌落总数属于微生物指标，微生物对化妆品的污染，不仅影响产品本身的质量，且危及消费者的健康和安全。 2026-04-09 11:59,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578557.shtml,0.55,pending_review
NEWS_000198,2026-04-09,中国中医科学院广安门医院,hospital,unknown,other_risk,low,30.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,“高枕无忧”真的对吗？ 中国中医科学院广安门医院(南区)骨科主任医师毕春强在央广网《中华名医号》节目中表示，枕头过高会导致颈部肌肉无法放松，长此以往颈椎生理曲度被迫改变，落枕、增生等问题可能接踵而至。,news,央广网健康-央广,“高枕无忧”真的对吗？ 中国中医科学院广安门医院(南区)骨科主任医师毕春强在央广网《中华名医号》节目中表示，枕头过高会导致颈部肌肉无法放松，长此以往颈椎生理曲度被迫改变，落枕、增生等问题可能接踵而至。 2026-04-09 10:34,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578472.shtml,0.55,pending_review
NEWS_000199,2026-04-09,unknown_entity,hospital,广东,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,吃不上“莫氏鸡煲”？自己在家也能做同款（教程来了） 最近，广东佛山“莫氏鸡煲”因其食材新鲜和药食同源的做法，全网爆火。不少顾客从东莞、深圳，甚至东北慕名而来，清明假期早上6点就有人开始排队。莫老板在接,news,央广网健康-央广,吃不上“莫氏鸡煲”？自己在家也能做同款（教程来了） 最近，广东佛山“莫氏鸡煲”因其食材新鲜和药食同源的做法，全网爆火。不少顾客从东莞、深圳，甚至东北慕名而来，清明假期早上6点就有人开始排队。莫老板在接受其他媒体采访时表示：“鸡煲的汤底一年四,https://www.cnr.cn/2014jkpd/yg/20260409/t20260409_527578461.shtml,0.55,pending_review
NEWS_000200,2026-04-08,记者采访了清华大学北京清华长庚医院,hospital,北京,other_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,飞絮季提前上线！@过敏星人，这份防护指南请收好 飞絮季提前上线，过敏星人如何做好健康防护？记者采访了清华大学北京清华长庚医院的多位医生。 2026-04-08 14:49,news,央广网健康-央广,飞絮季提前上线！@过敏星人，这份防护指南请收好 飞絮季提前上线，过敏星人如何做好健康防护？记者采访了清华大学北京清华长庚医院的多位医生。 2026-04-08 14:49,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577382.shtml,0.55,pending_review
NEWS_000201,2026-04-08,天津海河乳品有限公司,other,天津,other_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,终止与涉事经销商的直播合作 海河乳品致歉 天津海河乳品有限公司官方微博发布致歉声明表示，4月7日“海河牛奶旗舰店”直播间相关视频内容给消费者带来不良影响，并引发舆论热议，深感自责并致以诚挚歉意。经核查,news,央广网健康-央广,终止与涉事经销商的直播合作 海河乳品致歉 天津海河乳品有限公司官方微博发布致歉声明表示，4月7日“海河牛奶旗舰店”直播间相关视频内容给消费者带来不良影响，并引发舆论热议，深感自责并致以诚挚歉意。经核查，“海河牛奶旗舰店”直播间运营方为“天津,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577214.shtml,0.55,pending_review
NEWS_000202,2026-04-08,unknown_entity,other,unknown,advertising_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家卫生健康委举行世界卫生日宣传活动 “十五五”时期中国将加快突破一批关键核心技术和高端药械产品，以卫生健康科技自立自强，夯实健康中国创新根基。 2026-04-08 10:49,news,央广网健康-央广,国家卫生健康委举行世界卫生日宣传活动 “十五五”时期中国将加快突破一批关键核心技术和高端药械产品，以卫生健康科技自立自强，夯实健康中国创新根基。 2026-04-08 10:49,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577170.shtml,0.55,pending_review
NEWS_000203,2026-04-08,中国医学科学院阜外医院,hospital,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,秒睡不是睡得好，而是累到“强制关机”了 你身边有没有那种“倒头就睡”的人？很多人追求“沾床就睡”，以为是睡眠好的表现，但实际真的如此吗？睡不着闭目养神，能算休息吗？近日，中国医学科学院阜外医院神经内科,news,央广网健康-央广,秒睡不是睡得好，而是累到“强制关机”了 你身边有没有那种“倒头就睡”的人？很多人追求“沾床就睡”，以为是睡眠好的表现，但实际真的如此吗？睡不着闭目养神，能算休息吗？近日，中国医学科学院阜外医院神经内科主任、主任医师李淑娟做客央广网《中华名医,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577158.shtml,0.55,pending_review
NEWS_000204,2027-05-01,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家药监局发布5项化妆品行业标准 自2027年5月1日起实施 国家药监局组织起草的《化妆品用生物技术来源原料技术要求通则》等5项化妆品行业标准，经国家药监局化妆品标准化技术委员会主任会议审查通过，现予,news,央广网健康-央广,国家药监局发布5项化妆品行业标准 自2027年5月1日起实施 国家药监局组织起草的《化妆品用生物技术来源原料技术要求通则》等5项化妆品行业标准，经国家药监局化妆品标准化技术委员会主任会议审查通过，现予以发布。新标准将于2027年5月1日起实,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577146.shtml,0.55,pending_review
NEWS_000205,2026-04-08,unknown_entity,other,unknown,insurance_compliance_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家医保局公布首批医保便捷支付地区名单 为切实解决群众看病缴费“多次排队”“排长队”等堵点痛点，国家医保局部署推进刷脸支付、一码支付、移动支付、信用支付等便捷支付工作，选择119个统筹地区作为首批推进,news,央广网健康-央广,国家医保局公布首批医保便捷支付地区名单 为切实解决群众看病缴费“多次排队”“排长队”等堵点痛点，国家医保局部署推进刷脸支付、一码支付、移动支付、信用支付等便捷支付工作，选择119个统筹地区作为首批推进地区，力争大幅压减排队缴费时长，有效缓解,https://www.cnr.cn/2014jkpd/yg/20260408/t20260408_527577081.shtml,0.55,pending_review
NEWS_000206,2026-04-07,广州合和医药,pharma,unknown,drug_safety_risk,medium,44.8,negative,-0.65,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,一集采药品存在严重缺陷 广州合和医药、成都天台山制药被列入违规名单 国家组织药品联合采购办公室近日发布公告，取消广州合和医药有限公司美索巴莫注射液中选资格，并将该企业及受托生产企业成都天台山制药股份有,news,央广网健康-央广,一集采药品存在严重缺陷 广州合和医药、成都天台山制药被列入违规名单 国家组织药品联合采购办公室近日发布公告，取消广州合和医药有限公司美索巴莫注射液中选资格，并将该企业及受托生产企业成都天台山制药股份有限公司列入违规名单。 2026-04-0,https://www.cnr.cn/2014jkpd/yg/20260407/t20260407_527576098.shtml,0.55,pending_review
NEWS_000207,2026-04-07,中国医学科学院阜外医院,hospital,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,清明扫墓后被“鬼压床”？医生提醒：不是“撞邪”！ 清明祭扫寄托哀思，但不少人扫墓后出现夜不能寐、甚至“鬼压床”的困扰，民间种种迷信说法更添恐慌……那么，“鬼压床”的真相是？清明扫墓之后睡不好应该怎么办,news,央广网健康-央广,清明扫墓后被“鬼压床”？医生提醒：不是“撞邪”！ 清明祭扫寄托哀思，但不少人扫墓后出现夜不能寐、甚至“鬼压床”的困扰，民间种种迷信说法更添恐慌……那么，“鬼压床”的真相是？清明扫墓之后睡不好应该怎么办？近日，中国医学科学院阜外医院神经内科主,https://www.cnr.cn/2014jkpd/yg/20260407/t20260407_527576049.shtml,0.55,pending_review
NEWS_000208,2026-04-05,北京儿童医院顺义妇儿医院,hospital,北京,other_risk,low,30.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,野菜，春天里的“营养宝藏” 为什么一到春天就惦记“这个味”？挖野菜、吃野菜到底有没有好处？有哪些风险？北京儿童医院顺义妇儿医院临床营养科主任医师李永进详细解读。 2026-04-05 09:22,news,央广网健康-央广,野菜，春天里的“营养宝藏” 为什么一到春天就惦记“这个味”？挖野菜、吃野菜到底有没有好处？有哪些风险？北京儿童医院顺义妇儿医院临床营养科主任医师李永进详细解读。 2026-04-05 09:22,https://www.cnr.cn/2014jkpd/yg/20260405/t20260405_527574230.shtml,0.55,pending_review
NEWS_000209,2026-04-04,中国医学科学院肿瘤医院,hospital,unknown,other_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,身体出现哪些异常信号，必须尽快排查肺癌？ 持续干咳、出气费力……你以为是感冒没好利索，也可能是肺部健康出了问题。4月3日，中国医学科学院肿瘤医院内科主任医师李峻岭、复旦大学附属肿瘤医院放疗科主任医师朱,news,央广网健康-央广,身体出现哪些异常信号，必须尽快排查肺癌？ 持续干咳、出气费力……你以为是感冒没好利索，也可能是肺部健康出了问题。4月3日，中国医学科学院肿瘤医院内科主任医师李峻岭、复旦大学附属肿瘤医院放疗科主任医师朱正飞、南京大学医学院附属鼓楼医院肿瘤中心,https://www.cnr.cn/2014jkpd/yg/20260404/t20260404_527573562.shtml,0.55,pending_review
NEWS_000210,2026-04-03,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,40批次化妆品不符合规定 防晒类成问题“重灾区” 国家药监局通报2025年抽检40批次不合格化妆品，防晒类占16批次，主因成分不符、含量不足、擅加防晒剂，药监部门已立案查处。 2026-04-03 1,news,央广网健康-央广,40批次化妆品不符合规定 防晒类成问题“重灾区” 国家药监局通报2025年抽检40批次不合格化妆品，防晒类占16批次，主因成分不符、含量不足、擅加防晒剂，药监部门已立案查处。 2026-04-03 13:28,https://www.cnr.cn/2014jkpd/yg/20260403/t20260403_527572429.shtml,0.55,pending_review
NEWS_000211,2026-04-03,中国中医科学院西苑医院,hospital,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,湿气重、疲乏无力……脾虚的危害你知道多少？ 中国中医科学院西苑医院脾胃病科副主任医师张北华在央广网《中华名医号》节目中表示，脾为后天之本，主运化、统气血，一旦虚弱，不仅影响消化吸收，更会牵连全身。 2,news,央广网健康-央广,湿气重、疲乏无力……脾虚的危害你知道多少？ 中国中医科学院西苑医院脾胃病科副主任医师张北华在央广网《中华名医号》节目中表示，脾为后天之本，主运化、统气血，一旦虚弱，不仅影响消化吸收，更会牵连全身。 2026-04-03 10:51,https://www.cnr.cn/2014jkpd/yg/20260403/t20260403_527572286.shtml,0.55,pending_review
NEWS_000212,2026-04-02,unknown_entity,other,unknown,drug_safety_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家药监局发布《关于“人工智能+药品监管”的实施意见》 4月2日消息，国家药监局已建成全国一体化药品智慧监管体系，将出台《意见》，明确七大重点方向，推进“人工智能+药品监管”现代化建设。 2026-0,news,央广网健康-央广,国家药监局发布《关于“人工智能+药品监管”的实施意见》 4月2日消息，国家药监局已建成全国一体化药品智慧监管体系，将出台《意见》，明确七大重点方向，推进“人工智能+药品监管”现代化建设。 2026-04-02 14:36,https://www.cnr.cn/2014jkpd/yg/20260402/t20260402_527571041.shtml,0.55,pending_review
